time,open,high,low,close,tick_volume,spread,real_volume
1740987720,92100.16,92140.27,92092.4,92126.01,378,140,0
1740987780,92126.01,92126.02,91991.92,92066.32,387,140,0
1740987840,92067.07,92155.32,92040.9,92153.89,384,140,0
1740987900,92152.45,92370.86,92133.13,92300.24,428,140,0
1740987960,92299.42,92299.42,92206.16,92258.89,421,140,0
1740988020,92260.71,92343.7,92225.87,92342.3,321,140,0
1740988080,92342.3,92401.56,92289.72,92340.99,306,140,0
1740988140,92341.2,92341.34,92254.79,92293.41,314,140,0
1740988200,92291.74,92315.04,92244.88,92311.99,374,140,0
1740988260,92310.89,92365.09,92286.34,92315.3,396,140,0
1740988320,92315.51,92418.66,92313.25,92392.24,379,140,0
1740988380,92392.24,92468.42,92386.28,92446.97,359,140,0
1740988440,92447.3,92480.76,92383.56,92468.89,381,140,0
1740988500,92469.07,92586.5,92447.86,92502.59,388,140,0
1740988560,92501.01,92578.63,92481.4,92523.68,269,140,0
1740988620,92523.76,92523.76,92406.45,92425.21,302,140,0
1740988680,92424.7,92461.49,92413.02,92434.11,391,140,0
1740988740,92433.85,92446.78,92362.45,92392.52,294,140,0
1740988800,92392.52,92407.6,92256.14,92278.4,349,140,0
1740988860,92277.63,92318.95,92230.73,92244.51,440,140,0
1740988920,92244.63,92303.01,92234.45,92300.46,372,140,0
1740988980,92300.66,92380.07,92270.87,92378.79,346,140,0
1740989040,92378.31,92421.96,92319.54,92419.74,361,140,0
1740989100,92418.54,92419.49,92256.18,92260.17,363,140,0
1740989160,92260.64,92343.75,92252.39,92257.84,356,140,0
1740989220,92256.8,92358.19,92220.48,92345.3,342,140,0
1740989280,92345.3,92368.8,92315.2,92357.5,395,140,0
1740989340,92357.02,92375.41,92310.3,92351.79,357,140,0
1740989400,92353.05,92376.25,92302.75,92308.56,343,140,0
1740989460,92308.7,92312.76,92218.84,92219.06,352,140,0
1740989520,92219.01,92308.21,92218.87,92303.2,369,140,0
1740989580,92303.33,92303.33,92206.48,92217.09,342,140,0
1740989640,92216.33,92270.28,92191.66,92222.32,390,140,0
1740989700,92222.32,92285.84,92151.75,92177.05,411,140,0
1740989760,92175.79,92230.94,92117.88,92117.89,420,140,0
1740989820,92117.89,92169.8,92005.64,92018.6,384,140,0
1740989880,92018.22,92134.38,91981.51,92134.38,404,140,0
1740989940,92134.38,92175.14,92095.37,92136.09,382,140,0
1740990000,92136.43,92142.29,91997.08,92014.14,382,140,0
1740990060,92014.37,92083.44,91952.84,91986.29,397,140,0
1740990120,91977.73,91990.36,91863.84,91945.52,448,140,0
1740990180,91946.77,91997.98,91812.31,91866.88,372,140,0
1740990240,91865.77,91870.63,91793.49,91859.35,374,140,0
1740990300,91859.35,91887.76,91715.07,91733.27,391,140,0
1740990360,91734.45,91851.97,91666.21,91678.74,379,140,0
1740990420,91696.3,91779.82,91647.46,91759.7,282,140,0
1740990480,91758.57,91934.14,91734.45,91929.58,342,140,0
1740990540,91930.71,91979.88,91877.93,91975.11,432,140,0
1740990600,91974.75,92079.64,91914.02,92004.29,404,140,0
1740990660,92004.29,92004.29,91761.69,91841.31,366,140,0
1740990720,91841.3,91849.19,91729.92,91774.9,398,140,0
1740990780,91774.5,91953.48,91764.24,91953.48,407,140,0
1740990840,91953.57,92029.49,91868.48,91893.17,362,140,0
1740990900,91886.48,92005.45,91845.85,91979.49,421,140,0
1740990960,91979.63,92048.41,91954.77,92001.79,354,140,0
1740991020,92002.1,92091.41,91962.84,91962.84,416,140,0
1740991080,91959.4,92008.44,91920.48,91920.48,405,140,0
1740991140,91921.22,91990.79,91894.52,91966.69,416,140,0
1740991200,91967.01,92096.98,91937.85,92086.47,362,140,0
1740991260,92084.9,92164.73,92048.52,92143.77,439,140,0
1740991320,92152.48,92215.73,92109.02,92195.41,441,140,0
1740991380,92197.09,92207.82,92076.56,92101.54,350,140,0
1740991440,92102.5,92116.67,91998.24,92011.8,359,140,0
1740991500,92011.75,92039.38,91963.17,92006.79,410,140,0
1740991560,92006.79,92011.77,91802.97,91802.97,419,140,0
1740991620,91791.63,91845.25,91687.66,91735.67,423,140,0
1740991680,91730.57,91730.57,91558.9,91633.66,422,140,0
1740991740,91633.65,91693.38,91532.61,91596.66,411,140,0
1740991800,91598.13,91627.59,91459.92,91490.36,405,140,0
1740991860,91491.12,91494.82,91338.98,91403.2,437,140,0
1740991920,91403.19,91431.47,91324.73,91356.6,367,140,0
1740991980,91356.59,91517.18,91286.1,91399.41,371,140,0
1740992040,91401.47,91456.22,91242.44,91273.91,425,140,0
1740992100,91273.9,91322.16,91196.54,91314.37,423,140,0
1740992160,91314.36,91345.78,91228.48,91283.17,342,140,0
1740992220,91283.16,91305.28,91111.8,91249.66,433,140,0
1740992280,91248.94,91451.75,91239.21,91362.17,518,140,0
1740992340,91366.59,91479.47,91288.26,91459.33,419,140,0
1740992400,91458.32,91527.64,91216.21,91227.05,516,140,0
1740992460,91221.73,91298.52,91183.07,91192.34,465,140,0
1740992520,91192.87,91302.61,91152.28,91243.35,484,140,0
1740992580,91243.35,91476.71,91238.61,91427.72,460,140,0
1740992640,91429.51,91653.87,91429.51,91586.6,516,140,0
1740992700,91586.51,91616.91,91484.69,91536.89,485,140,0
1740992760,91533.99,91595.17,91411.56,91422.11,426,140,0
1740992820,91419.52,91536.89,91375.87,91424.55,417,140,0
1740992880,91424.55,91561.77,91361.55,91551.27,413,140,0
1740992940,91551.08,91665.14,91551.08,91608.1,423,140,0
1740993000,91607.59,91718.01,91560.83,91670.94,397,140,0
1740993060,91667.94,91861.36,91640.44,91823.85,410,140,0
1740993120,91823.85,91848.15,91718.5,91718.5,337,140,0
1740993180,91718.5,91801.6,91634.93,91734.19,382,140,0
1740993240,91737.45,91777.88,91618.83,91629.64,406,140,0
1740993300,91629.78,91943.28,91621.21,91915.37,466,140,0
1740993360,91914.27,91938.18,91765.33,91781.69,400,140,0
1740993420,91782.22,91840.88,91714.98,91726.18,351,140,0
1740993480,91726.07,91799.12,91632.29,91686.59,388,140,0
1740993540,91687.0,91720.27,91619.17,91660.13,423,140,0
1740993600,91663.85,91695.54,91538.97,91554.94,435,140,0
1740993660,91554.2,91572.01,91300.87,91384.85,430,140,0
1740993720,91384.85,91482.69,91252.02,91469.92,385,140,0
1740993780,91470.64,91712.84,91470.64,91607.04,495,140,0
1740993840,91607.04,91699.69,91588.13,91645.64,495,140,0
1740993900,91646.27,91869.51,91642.71,91847.55,433,140,0
1740993960,91847.7,91871.89,91721.25,91776.9,431,140,0
1740994020,91777.04,91798.17,91686.4,91710.22,448,140,0
1740994080,91710.22,91784.95,91681.5,91759.52,420,140,0
1740994140,91759.53,91892.09,91744.65,91864.85,370,140,0
1740994200,91864.85,91911.22,91750.76,91754.89,408,140,0
1740994260,91754.89,91851.3,91708.15,91767.77,394,140,0
1740994320,91767.03,91858.56,91722.87,91755.56,324,140,0
1740994380,91755.96,91832.26,91739.76,91788.73,296,140,0
1740994440,91782.26,91926.2,91726.51,91913.63,381,140,0
1740994500,91913.55,92006.2,91898.03,91996.21,428,140,0
1740994560,91996.21,92064.64,91971.85,92015.35,422,140,0
1740994620,92015.53,92063.01,91964.0,92006.5,391,140,0
1740994680,92006.5,92006.5,91844.58,91883.12,390,140,0
1740994740,91883.53,91902.96,91832.63,91845.9,437,140,0
1740994800,91845.84,91947.62,91811.4,91913.1,402,140,0
1740994860,91913.1,92016.89,91835.5,91965.24,407,140,0
1740994920,91965.24,92011.58,91904.26,91949.57,436,140,0
1740994980,91951.18,92005.51,91898.18,92005.51,338,140,0
1740995040,92005.52,92029.85,91942.23,91948.23,402,140,0
1740995100,91949.45,91986.2,91832.83,91981.5,404,140,0
1740995160,91986.2,92026.05,91952.79,92018.69,458,140,0
1740995220,92015.54,92020.33,91859.34,91908.94,425,140,0
1740995280,91908.94,91914.57,91781.1,91821.71,407,140,0
1740995340,91823.06,91862.99,91765.53,91784.78,396,140,0
1740995400,91784.78,91887.09,91768.56,91794.8,396,140,0
1740995460,91794.8,91969.21,91794.79,91944.29,374,140,0
1740995520,91944.46,92027.23,91944.33,92021.38,435,140,0
1740995580,92021.38,92059.78,91961.4,92004.33,361,140,0
1740995640,92004.87,92051.97,91970.03,91979.43,384,140,0
1740995700,91978.91,92003.44,91899.3,91962.95,386,140,0
1740995760,91962.94,92003.55,91915.51,91981.6,375,140,0
1740995820,91982.17,91984.06,91874.26,91968.52,382,140,0
1740995880,91968.52,91968.52,91897.53,91930.72,384,140,0
1740995940,91931.47,91931.9,91844.23,91844.81,380,140,0
1740996000,91845.39,91973.99,91831.44,91930.65,368,140,0
1740996060,91930.65,91989.58,91852.95,91860.84,414,140,0
1740996120,91860.84,91922.52,91760.74,91921.36,374,140,0
1740996180,91920.48,91976.16,91904.4,91946.66,392,140,0
1740996240,91947.0,91981.53,91865.63,91976.99,378,140,0
1740996300,91978.24,91981.09,91873.03,91883.48,324,140,0
1740996360,91884.65,91960.48,91801.79,91880.4,389,140,0
1740996420,91880.59,91911.29,91840.51,91850.22,329,140,0
1740996480,91850.22,91919.22,91815.24,91818.88,339,140,0
1740996540,91819.04,91851.24,91766.17,91766.17,367,140,0
1740996600,91763.39,91796.26,91703.75,91726.8,381,140,0
1740996660,91726.95,91774.76,91633.62,91666.46,419,140,0
1740996720,91667.34,91717.9,91594.99,91615.47,416,140,0
1740996780,91612.56,91682.76,91536.39,91619.94,367,140,0
1740996840,91620.04,91672.89,91577.66,91611.53,318,140,0
1740996900,91611.53,91706.31,91570.99,91700.35,436,140,0
1740996960,91700.35,91961.32,91690.98,91961.32,398,140,0
1740997020,91955.5,92174.69,91926.94,92145.73,459,140,0
1740997080,92135.61,92135.61,92027.9,92075.42,454,140,0
1740997140,92074.19,92074.19,91933.29,92009.14,353,140,0
1740997200,92009.14,92099.92,91951.57,92096.95,395,140,0
1740997260,92098.78,92216.87,92067.16,92191.03,426,140,0
1740997320,92190.51,92216.74,92061.38,92121.28,350,140,0
1740997380,92120.2,92121.72,92033.67,92070.21,376,140,0
1740997440,92070.12,92082.21,92037.46,92079.7,356,140,0
1740997500,92079.76,92114.36,92017.39,92072.78,365,140,0
1740997560,92073.03,92073.04,91974.08,92052.84,388,140,0
1740997620,92052.84,92100.44,92015.43,92092.62,405,140,0
1740997680,92095.02,92095.02,92028.35,92070.17,283,140,0
1740997740,92070.01,92096.44,92025.82,92043.01,391,140,0
1740997800,92042.85,92076.55,91979.75,92076.55,384,140,0
1740997860,92076.56,92149.21,92030.82,92138.8,409,140,0
1740997920,92138.51,92204.45,92105.34,92121.3,413,140,0
1740997980,92119.05,92119.05,92043.81,92100.88,380,140,0
1740998040,92100.38,92132.62,92074.47,92096.19,404,140,0
1740998100,92096.13,92103.1,92020.2,92101.23,400,140,0
1740998160,92098.91,92174.57,92059.64,92160.3,375,140,0
1740998220,92160.31,92390.98,92160.31,92361.48,384,140,0
1740998280,92362.73,92435.38,92360.55,92434.52,337,140,0
1740998340,92434.22,92524.0,92410.94,92429.64,376,140,0
1740998400,92432.78,92432.78,92274.55,92302.98,376,140,0
1740998460,92302.98,92350.35,92261.62,92301.17,365,140,0
1740998520,92296.98,92326.3,92239.7,92247.09,409,140,0
1740998580,92246.28,92337.9,92244.54,92324.24,350,140,0
1740998640,92325.03,92380.53,92267.89,92380.53,400,140,0
1740998700,92381.92,92383.25,92260.75,92288.81,391,140,0
1740998760,92289.07,92348.99,92243.33,92332.26,346,140,0
1740998820,92332.27,92397.93,92303.54,92378.62,300,140,0
1740998880,92378.62,92446.44,92348.61,92410.89,363,140,0
1740998940,92410.89,92495.75,92388.94,92453.14,377,140,0
1740999000,92453.14,92469.31,92353.95,92378.64,373,140,0
1740999060,92379.18,92383.49,92329.93,92333.47,359,140,0
1740999120,92333.47,92388.73,92315.98,92376.92,394,140,0
1740999180,92377.39,92473.56,92369.69,92443.11,412,140,0
1740999240,92444.6,92446.46,92388.35,92425.24,374,140,0
1740999300,92426.27,92454.82,92386.03,92392.38,373,140,0
1740999360,92393.03,92454.47,92386.7,92447.96,381,140,0
1740999420,92448.49,92534.21,92399.33,92514.05,366,140,0
1740999480,92514.98,92574.63,92463.15,92537.32,397,140,0
1740999540,92539.14,92629.27,92531.8,92591.35,383,140,0
1740999600,92592.48,92592.48,92491.12,92554.83,410,140,0
1740999660,92554.48,92713.97,92526.14,92705.58,374,140,0
1740999720,92703.35,92714.28,92482.31,92482.31,413,140,0
1740999780,92481.79,92551.93,92465.61,92545.32,379,140,0
1740999840,92545.18,92562.79,92473.09,92528.42,416,140,0
1740999900,92529.93,92530.8,92441.8,92459.83,375,140,0
1740999960,92459.83,92555.73,92454.16,92546.24,354,140,0
1741000020,92546.25,92670.75,92544.85,92660.71,432,140,0
1741000080,92665.24,92713.53,92602.91,92653.77,395,140,0
1741000140,92653.76,92918.71,92639.62,92862.3,475,140,0
1741000200,92880.69,92984.05,92781.8,92786.08,431,140,0
1741000260,92786.94,92828.06,92751.17,92788.39,404,140,0
1741000320,92788.39,92788.39,92704.26,92777.9,413,140,0
1741000380,92775.76,92848.69,92775.37,92811.12,398,140,0
1741000440,92810.87,92828.54,92715.84,92779.4,341,140,0
1741000500,92779.79,92813.27,92661.74,92676.4,384,140,0
1741000560,92677.15,92768.59,92638.7,92767.71,378,140,0
1741000620,92767.43,92773.25,92694.45,92722.7,382,140,0
1741000680,92722.7,92733.84,92590.27,92590.27,391,140,0
1741000740,92584.39,92677.1,92503.05,92660.95,372,140,0
1741000800,92662.47,92831.23,92644.57,92782.02,390,140,0
1741000860,92781.24,92909.89,92653.87,92729.87,455,140,0
1741000920,92729.87,92816.58,92684.64,92705.52,428,140,0
1741000980,92705.14,92743.38,92618.24,92678.07,377,140,0
1741001040,92677.84,92704.76,92601.4,92647.47,397,140,0
1741001100,92651.34,92710.03,92566.3,92695.44,400,140,0
1741001160,92694.51,92749.15,92666.96,92692.12,417,140,0
1741001220,92684.18,92729.88,92654.18,92691.17,411,140,0
1741001280,92688.13,92705.18,92616.81,92661.88,412,140,0
1741001340,92662.15,92861.36,92639.98,92782.82,403,140,0
1741001400,92783.38,92848.65,92637.37,92704.52,390,140,0
1741001460,92704.52,92732.15,92654.87,92689.53,372,140,0
1741001520,92689.53,92733.44,92682.82,92696.54,360,140,0
1741001580,92696.26,92726.16,92574.52,92613.76,375,140,0
1741001640,92601.07,92632.12,92560.51,92605.72,415,140,0
1741001700,92607.75,92641.2,92574.11,92641.2,361,140,0
1741001760,92640.84,92642.68,92492.69,92525.08,384,140,0
1741001820,92525.81,92605.98,92500.61,92526.59,411,140,0
1741001880,92526.17,92593.37,92506.19,92586.16,415,140,0
1741001940,92586.38,92588.43,92544.31,92562.71,361,140,0
1741002000,92562.23,92607.19,92552.93,92595.55,376,140,0
1741002060,92596.28,92642.33,92582.54,92623.58,390,140,0
1741002120,92623.17,92647.8,92575.29,92647.8,347,140,0
1741002180,92646.35,92656.44,92611.96,92639.46,417,140,0
1741002240,92638.85,92699.14,92630.06,92645.19,385,140,0
1741002300,92645.19,92708.01,92567.49,92706.66,382,140,0
1741002360,92706.13,92773.25,92706.13,92731.95,396,140,0
1741002420,92732.31,92803.65,92720.31,92760.25,399,140,0
1741002480,92760.24,92760.24,92701.3,92703.71,377,140,0
1741002540,92703.76,92718.71,92595.49,92608.0,352,140,0
1741002600,92608.0,92655.52,92579.27,92655.51,357,140,0
1741002660,92655.51,92760.95,92646.19,92756.39,340,140,0
1741002720,92756.46,92757.46,92689.99,92714.91,382,140,0
1741002780,92714.88,92729.44,92651.93,92689.3,373,140,0
1741002840,92690.7,92690.72,92642.58,92643.2,307,140,0
1741002900,92642.88,92677.51,92624.11,92660.66,363,140,0
1741002960,92660.54,92671.65,92631.54,92642.33,371,140,0
1741003020,92642.52,92787.26,92639.57,92731.18,391,140,0
1741003080,92731.17,92766.89,92717.76,92750.53,333,140,0
1741003140,92750.52,92805.21,92738.41,92796.38,333,140,0
1741003200,92793.08,92951.02,92761.17,92915.98,457,140,0
1741003260,92914.78,92997.51,92883.65,92982.63,312,140,0
1741003320,92981.53,93095.22,92975.54,93072.02,443,140,0
1741003380,93072.0,93302.82,93072.0,93276.74,461,140,0
1741003440,93291.17,93295.48,93147.35,93224.62,400,140,0
1741003500,93224.81,93262.87,93086.17,93099.73,483,140,0
1741003560,93099.72,93196.24,93036.58,93049.01,375,140,0
1741003620,93049.01,93292.13,93049.0,93217.14,374,140,0
1741003680,93219.33,93302.43,93210.7,93264.4,471,140,0
1741003740,93263.75,93264.56,93144.49,93169.36,403,140,0
1741003800,93167.48,93189.8,93097.34,93118.29,465,140,0
1741003860,93118.63,93186.6,93091.07,93103.83,414,140,0
1741003920,93104.5,93203.39,93089.0,93162.4,403,140,0
1741003980,93161.69,93227.87,93135.19,93179.51,404,140,0
1741004040,93179.59,93200.88,93134.21,93193.23,394,140,0
1741004100,93192.51,93259.06,93145.45,93235.21,414,140,0
1741004160,93227.38,93235.24,93100.1,93134.28,362,140,0
1741004220,93134.48,93170.46,92999.87,92999.87,377,140,0
1741004280,93001.38,93055.38,92952.06,93017.37,411,140,0
1741004340,93017.37,93083.01,92987.22,92987.22,325,140,0
1741004400,92986.2,93047.57,92963.43,92981.73,416,140,0
1741004460,92981.73,93050.94,92981.72,93042.44,368,140,0
1741004520,93042.63,93105.06,93040.01,93056.86,394,140,0
1741004580,93057.54,93162.24,93056.93,93138.57,412,140,0
1741004640,93138.38,93158.1,93076.55,93092.56,362,140,0
1741004700,93092.56,93114.0,93025.49,93114.0,394,140,0
1741004760,93115.7,93122.02,92978.78,93046.08,354,140,0
1741004820,93044.02,93044.02,92950.6,92965.54,347,140,0
1741004880,92966.57,92989.22,92910.32,92944.74,378,140,0
1741004940,92944.36,92948.1,92884.31,92885.67,352,140,0
1741005000,92885.66,92993.11,92869.37,92973.92,340,140,0
1741005060,92973.66,92995.26,92778.88,92792.73,400,140,0
1741005120,92792.73,92852.2,92746.91,92840.17,357,140,0
1741005180,92840.29,92842.05,92687.77,92788.29,440,140,0
1741005240,92788.84,93157.25,92788.5,93067.86,485,140,0
1741005300,93068.42,93189.32,93027.88,93108.4,464,140,0
1741005360,93108.4,93108.4,92988.06,93003.56,384,140,0
1741005420,93005.45,93030.6,92937.19,92979.99,379,140,0
1741005480,92981.26,93044.93,92859.11,92878.88,355,140,0
1741005540,92878.24,92934.07,92845.85,92917.7,342,140,0
1741005600,92916.42,92981.27,92899.19,92943.15,374,140,0
1741005660,92943.15,93056.63,92943.15,93030.52,331,140,0
1741005720,93030.52,93112.13,93014.98,93082.53,330,140,0
1741005780,93082.46,93117.82,93033.96,93099.66,342,140,0
1741005840,93108.18,93148.09,93028.28,93061.66,335,140,0
1741005900,93061.06,93091.49,93011.08,93053.03,403,140,0
1741005960,93052.79,93136.81,93040.56,93078.11,426,140,0
1741006020,93079.21,93134.89,93050.68,93131.08,390,140,0
1741006080,93131.08,93214.26,93087.07,93182.91,349,140,0
1741006140,93183.04,93207.44,93139.1,93166.57,386,140,0
1741006200,93166.57,93179.17,93090.82,93179.17,377,140,0
1741006260,93179.17,93203.7,93115.85,93135.86,412,140,0
1741006320,93135.82,93147.69,93035.7,93065.08,381,140,0
1741006380,93065.08,93066.28,92986.17,93013.39,381,140,0
1741006440,93012.51,93023.03,92955.01,93018.42,346,140,0
1741006500,93017.79,93029.06,92957.88,93006.22,373,140,0
1741006560,93006.03,93017.26,92965.41,93013.72,358,140,0
1741006620,93013.71,93044.56,93005.33,93041.61,295,140,0
1741006680,93042.93,93073.13,93018.15,93030.34,353,140,0
1741006740,93031.21,93062.21,93015.95,93059.89,392,140,0
1741006800,93062.5,93152.64,92971.59,93130.27,390,140,0
1741006860,93130.27,93186.42,93114.08,93186.42,377,140,0
1741006920,93186.42,93233.36,93142.47,93209.66,411,140,0
1741006980,93209.52,93229.29,93171.66,93199.69,310,140,0
1741007040,93189.83,93278.14,93183.93,93234.24,388,140,0
1741007100,93235.16,93324.61,93104.92,93221.62,426,140,0
1741007160,93228.29,93238.64,93147.9,93181.24,392,140,0
1741007220,93181.24,93298.97,93163.87,93247.88,316,140,0
1741007280,93247.58,93279.37,93172.26,93214.02,384,140,0
1741007340,93214.01,93214.01,93113.99,93158.23,384,140,0
1741007400,93159.49,93169.36,93027.13,93037.21,402,140,0
1741007460,93038.25,93046.82,92945.5,92956.12,419,140,0
1741007520,92954.21,93005.08,92927.96,93003.5,373,140,0
1741007580,93003.46,93011.12,92933.59,92979.1,390,140,0
1741007640,92979.1,92979.1,92915.52,92954.58,371,140,0
1741007700,92956.72,93026.09,92898.37,92962.75,330,140,0
1741007760,92972.02,93062.29,92972.02,93012.35,402,140,0
1741007820,93015.53,93053.01,93005.98,93026.0,395,140,0
1741007880,93025.98,93053.01,92989.32,93019.58,379,140,0
1741007940,93019.9,93029.25,92983.13,93007.96,342,140,0
1741008000,93007.67,93033.1,92973.61,92989.67,382,140,0
1741008060,92990.38,93082.14,92979.71,93036.18,378,140,0
1741008120,93036.02,93061.65,92985.92,93035.24,367,140,0
1741008180,93034.78,93123.43,92993.59,93093.28,373,140,0
1741008240,93093.29,93229.88,93093.29,93217.54,348,140,0
1741008300,93217.54,93259.89,93177.23,93223.73,358,140,0
1741008360,93223.72,93223.72,93129.15,93143.73,388,140,0
1741008420,93144.03,93196.19,93119.08,93187.56,362,140,0
1741008480,93187.28,93187.28,93132.68,93171.11,375,140,0
1741008540,93171.11,93203.61,93039.55,93060.53,363,140,0
1741008600,93060.53,93118.63,93027.94,93087.82,390,140,0
1741008660,93088.13,93178.41,93049.7,93163.83,350,140,0
1741008720,93163.43,93200.7,93133.31,93188.53,356,140,0
1741008780,93188.56,93214.65,93151.36,93209.13,312,140,0
1741008840,93209.24,93275.58,93200.26,93239.49,348,140,0
1741008900,93239.54,93239.67,93166.14,93213.72,415,140,0
1741008960,93214.2,93238.56,93171.37,93221.96,354,140,0
1741009020,93222.52,93235.27,93173.92,93227.28,376,140,0
1741009080,93227.97,93284.11,93205.08,93281.45,404,140,0
1741009140,93281.99,93288.07,93227.8,93244.32,399,140,0
1741009200,93245.04,93382.76,93217.36,93354.18,389,140,0
1741009260,93354.11,93636.19,93351.32,93568.89,456,140,0
1741009320,93568.89,93646.28,93529.01,93579.75,411,140,0
1741009380,93581.37,93735.09,93581.37,93735.09,470,140,0
1741009440,93735.09,93735.09,93623.55,93671.06,372,140,0
1741009500,93670.87,93723.91,93535.77,93545.24,359,140,0
1741009560,93545.14,93547.22,93399.39,93426.74,291,140,0
1741009620,93426.74,93492.86,93354.83,93440.76,290,140,0
1741009680,93438.95,93488.23,93374.53,93486.7,255,140,0
1741009740,93484.81,93547.43,93471.14,93480.96,396,140,0
1741009800,93481.38,93485.88,93369.38,93392.6,338,140,0
1741009860,93392.59,93417.84,93256.84,93268.32,381,140,0
1741009920,93268.19,93373.71,93215.24,93334.15,384,140,0
1741009980,93337.1,93420.6,93318.29,93318.29,297,140,0
1741010040,93317.42,93388.72,93284.15,93385.03,304,140,0
1741010100,93383.76,93420.24,93345.22,93384.95,379,140,0
1741010160,93386.14,93458.29,93317.89,93438.33,392,140,0
1741010220,93439.56,93465.25,93420.72,93465.25,375,140,0
1741010280,93468.0,93519.82,93437.49,93489.94,390,140,0
1741010340,93489.96,93616.46,93477.97,93597.31,310,140,0
1741010400,93597.25,93647.51,93454.81,93457.51,368,140,0
1741010460,93465.6,93512.4,93407.07,93422.51,442,140,0
1741010520,93419.97,93440.04,93354.25,93421.77,414,140,0
1741010580,93429.24,93579.11,93426.51,93576.99,390,140,0
1741010640,93576.99,93624.98,93542.45,93542.45,309,140,0
1741010700,93542.45,93546.82,93459.91,93538.21,421,140,0
1741010760,93537.34,93537.51,93436.14,93457.05,335,140,0
1741010820,93460.45,93535.17,93419.94,93513.25,358,140,0
1741010880,93513.57,93596.72,93504.8,93566.8,398,140,0
1741010940,93568.77,93606.36,93518.25,93566.07,378,140,0
1741011000,93567.4,93690.46,93532.97,93663.67,432,140,0
1741011060,93663.87,93708.62,93663.42,93696.9,379,140,0
1741011120,93697.24,93749.48,93586.26,93620.19,387,140,0
1741011180,93620.19,93622.91,93497.69,93503.96,397,140,0
1741011240,93506.17,93668.19,93465.51,93657.04,345,140,0
1741011300,93660.54,93675.84,93522.75,93576.03,318,140,0
1741011360,93576.03,93583.63,93438.8,93470.74,319,140,0
1741011420,93470.92,93483.43,93377.17,93417.07,355,140,0
1741011480,93416.34,93443.72,93297.33,93318.18,266,140,0
1741011540,93318.27,93405.93,93215.33,93302.79,362,140,0
1741011600,93306.58,93331.84,93190.92,93231.3,396,140,0
1741011660,93232.17,93294.2,93212.2,93214.05,342,140,0
1741011720,93215.01,93216.36,93001.72,93044.99,427,140,0
1741011780,93046.86,93053.77,92790.44,92930.37,513,140,0
1741011840,92924.42,93124.26,92803.77,93090.91,460,140,0
1741011900,93089.09,93271.06,93040.7,93093.19,459,140,0
1741011960,93093.35,93229.08,93093.27,93125.16,389,140,0
1741012020,93123.33,93218.48,93091.61,93162.36,393,140,0
1741012080,93161.89,93211.16,93073.85,93115.04,417,140,0
1741012140,93116.11,93211.81,93078.03,93200.84,436,140,0
1741012200,93202.89,93302.97,92865.09,92868.09,530,140,0
1741012260,92868.24,93088.94,92708.36,92994.46,596,140,0
1741012320,92994.46,93193.69,92797.14,93137.27,585,140,0
1741012380,93137.24,93329.81,92935.12,92999.55,599,140,0
1741012440,92996.86,93105.41,92820.81,92945.75,579,140,0
1741012500,92936.08,92941.2,92545.51,92590.49,636,140,0
1741012560,92594.72,92663.21,92406.18,92590.31,652,140,0
1741012620,92590.31,92594.61,92135.03,92147.77,649,140,0
1741012680,92144.62,92163.53,91750.38,91962.14,700,140,0
1741012740,91962.14,92043.82,91684.76,91684.76,634,140,0
1741012800,91683.57,92118.18,91663.87,91863.63,661,140,0
1741012860,91853.82,91991.44,91718.25,91907.29,604,140,0
1741012920,91907.29,91952.34,91444.62,91454.88,577,140,0
1741012980,91444.91,91496.01,90765.39,91029.88,754,140,0
1741013040,91031.98,91411.9,90970.73,91386.09,740,140,0
1741013100,91385.29,91415.7,90872.52,91214.48,747,140,0
1741013160,91206.19,91555.13,91163.58,91552.88,709,140,0
1741013220,91558.08,91563.0,91250.87,91534.98,699,140,0
1741013280,91535.31,91589.51,91372.89,91382.41,688,140,0
1741013340,91382.41,91467.01,91040.12,91117.04,688,140,0
1741013400,91112.44,91251.64,90842.43,90913.53,664,140,0
1741013460,90916.82,91127.73,90693.03,90997.96,702,140,0
1741013520,90989.47,90997.63,90382.69,90382.69,709,140,0
1741013580,90389.4,90517.65,90201.26,90242.42,769,140,0
1741013640,90243.68,90356.33,90031.94,90183.9,715,140,0
1741013700,90176.4,90451.27,90053.78,90110.26,769,140,0
1741013760,90112.89,90293.36,89523.0,89723.3,824,140,0
1741013820,89724.55,89912.05,89239.23,89438.11,840,140,0
1741013880,89435.01,89809.46,89341.1,89706.66,840,140,0
1741013940,89707.44,89818.27,89158.08,89203.91,791,140,0
1741014000,89207.86,89703.39,89113.7,89635.81,854,140,0
1741014060,89655.57,90066.15,89563.89,89840.76,808,140,0
1741014120,89842.66,89937.62,89469.58,89750.94,752,140,0
1741014180,89749.47,90018.34,89628.24,90002.57,750,140,0
1741014240,90014.84,90250.14,89960.52,90192.68,738,140,0
1741014300,90205.61,90233.43,89523.59,89656.17,657,140,0
1741014360,89654.13,89867.58,89542.79,89683.14,718,140,0
1741014420,89694.59,90008.08,89694.59,89733.0,670,140,0
1741014480,89730.84,89973.59,89644.09,89772.12,581,140,0
1741014540,89756.96,89869.64,89688.24,89763.93,526,140,0
1741014600,89763.02,90054.02,89665.95,90040.74,572,140,0
1741014660,90040.73,90217.01,89971.81,90093.12,609,140,0
